"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PLEKHM2",36.1983176648505,3.83783272668272,0.190299534612928,20.1673258659772,1.8961835461041e-90,6.66629894215637e-90
"FBLIM1",8.20553547636796,1.66028024156958,0.196116990910952,8.46576440856898,2.5447809756177e-17,3.70008031424169e-17
"SPEN",12.5311484942266,2.13266255580446,0.21096050006543,10.1092979735211,5.02430001203178e-24,7.9975060200278e-24
"ZBTB17",11.4290032680118,2.17283943281635,0.206311221240337,10.5318528956074,6.1609640743061e-26,1.00458914654629e-25
"EPHA2",36.2443078135757,3.89204363624764,0.207551744855556,18.752160522458,1.85883685997036e-78,5.70524759217254e-78
"SZRD1",2.90963885753498,-0.312674617992692,0.154931913317256,-2.01814210705851,0.0435764634452996,0.0472560988265489
"NECAP2",101.5729752157,5.28713372841534,0.198361638718304,26.6540131578751,1.60790493858408e-156,1.10875266542971e-155
"CROCC",148.033106325799,5.96111850303235,0.187179680533927,31.8470385569009,1.44663320010244e-222,1.69218832054901e-221
"SDHB",16.5623342460343,2.55846564237842,0.193811745633375,13.2007770427812,8.68346774183236e-40,1.66520959228595e-39
"RCC2",2.59411929695153,-0.644617204362989,0.146331957833345,-4.40517036679802,1.0570077201893e-05,1.26673608502844e-05
"PAX7",5.60781948032397,1.11356881324241,0.180882684134013,6.15630411818405,7.44621720023354e-10,9.64002611530056e-10
"UBR4",14.1316336103639,2.45618401508756,0.221377581371685,11.094998869663,1.32661690466488e-28,2.23122145860175e-28
"EMC1",97.9439449271323,5.34836733349667,0.190796435137205,28.0317990724018,6.65881790030732e-173,5.22638104745504e-172
"MRTO4",2.2952508635154,-0.808149998770633,0.139991187692486,-5.77286336441314,7.79356384309041e-09,9.90734993206293e-09
"AKR7A2",5.03083292152248,0.507054406036568,0.186090015192248,2.72478029255215,0.0064344288753155,0.00716309032969362
"PQLC2",44.346882586098,4.1936847794726,0.203143412857184,20.6439614284756,1.10614384188913e-94,4.0685493131833e-94
"CAPZB",12.0887101328703,1.69188912642365,0.203129514495842,8.32911519836412,8.14487827341701e-17,1.17500943412455e-16
"CAMK2N1",49.8723711217177,3.91175413411821,0.218003902859514,17.9435050602696,5.39427428746229e-72,1.53146818442484e-71
"MUL1",137.895341476194,5.82196886642222,0.137779473251579,42.2557056506637,0,0
"PINK1",32.5009520250874,3.65555760001869,0.182113850498336,20.0729246568321,1.27289171769028e-89,4.42085552923206e-89
"DDOST",2.6393046448058,-0.371256142771841,0.145028144727465,-2.55989031280446,0.0104705204851475,0.0115746921850617
"HP1BP3",9.7632322226255,0.889881349525828,0.187910321220449,4.73567041845378,2.18332151386871e-06,2.65209706342024e-06
"ECE1",4.18935242797531,0.589282825853682,0.182998165508866,3.22015701203919,0.00128120403735895,0.00145968088779259
"NBPF3",8.94031876738788,1.86739466004315,0.20892516123694,8.93810323748112,3.95907128496137e-19,5.90045046461365e-19
"ALPL",123.522634439986,5.60453297740994,0.196542874347567,28.5155745076714,7.51025248294997e-179,6.25491005111693e-178
"USP48",6.44308634183385,1.07079724409042,0.183603719443205,5.83211084904878,5.47305383540641e-09,6.97780761473519e-09
"CDC42",140.653508269556,4.92051648339554,0.169727430860574,28.9906967804019,8.6196084610991e-185,7.53576354794727e-184
"WNT4",7.58058415657834,1.54153192353289,0.199384292926062,7.73146119441082,1.06319087498477e-14,1.48887693244496e-14
"ZBTB40",201.441193261621,6.39345483084464,0.158116199819072,40.4351662774624,0,0
"EPHB2",31.6607566564704,3.47297805934428,0.173434764879644,20.0246937905118,3.35568708106454e-89,1.16028228854315e-88
"KDM1A",83.7468778419962,4.61192348538264,0.15313796130872,30.1161347974667,2.97931670354838e-199,2.93410214110971e-198
"LUZP1",9.07033384994082,1.76120967201205,0.199478547248176,8.82906806926408,1.05551474026688e-18,1.56348120902032e-18
"ZNF436",8.64252790163332,1.75993153805197,0.186268336293354,9.44836665787495,3.44158913062579e-21,5.26969167164079e-21
"ASAP3",6.06861763596834,1.15875100541402,0.193073199733176,6.00161496787436,1.95364536079782e-09,2.50956070736631e-09
"E2F2",10.1850272212924,2.02178287071767,0.191404412461524,10.56288538345,4.42836581743639e-26,7.22725211701969e-26
"ID3",4.67587939029316,0.633458037545881,0.186401005404238,3.39836169967074,0.000677907285443248,0.000779593378259735
"RPL11",45.0674112990993,0.899723889154753,0.20098088505581,4.47666398177572,7.58184375381576e-06,9.10823808309635e-06
"PITHD1",60.6320593370867,4.35780633544541,0.177172161651908,24.5964506772076,1.37862241311872e-133,7.75528459639849e-133
"LYPLA2",302.348897453127,6.80337103639767,0.122929767413784,55.3435606324494,0,0
"GALE",411.601303264799,7.34624970085022,0.136445420014367,53.8402073156922,0,0
"HMGCL",21.8577883301496,3.12246926816728,0.213433888719536,14.6296789460195,1.81642243401002e-48,3.86016323110667e-48
"FUCA1",169.564664881743,6.12893272700184,0.14876718902019,41.1981483777988,0,0
"CNR2",5.17167758235364,0.998542896499448,0.197431507824481,5.05766737793021,4.24415869406752e-07,5.22586605858642e-07
"PNRC2",6.25497043860295,0.895067488237195,0.191496028612021,4.67407859434328,2.95276248157815e-06,3.57598495602811e-06
"SRSF10",3.10729962925629,-1.00860299976092,0.0991236302312936,-10.1752023953064,2.55867509833071e-24,4.0913282373132e-24
"IFNLR1",150.208561075523,6.02185492324313,0.185565239083239,32.4514168332027,5.17296717185193e-231,6.32948239141748e-230
"STPG1",5.05190987528491,0.927665787193318,0.18931309991273,4.90016690667975,9.57552728339847e-07,1.17150037530704e-06
"NIPAL3",137.811620938627,5.87455223513212,0.18701634659591,31.4119719589292,1.38874096352926e-216,1.53862337239797e-215
"SRRM1",225.669736530105,5.73922549760227,0.150383443301032,38.1639452563518,0,0
"CLIC4",18.878194965071,2.76941205275294,0.206283373100461,13.4252800462218,4.29955923913306e-41,8.37181547151788e-41
"SYF2",13.2207296987535,1.96413745305334,0.205508467776151,9.557452665127,1.20690679214884e-21,1.86211404585432e-21
"RHD",29.0009233919339,3.62596903264441,0.226213121784109,16.028995153097,8.01686130034012e-58,1.89875780787113e-57
"TMEM50A",16.412904320891,2.25902119747877,0.185403366818661,12.1843590881943,3.76602276346159e-34,6.78070688146297e-34
"MAN1C1",298.157017740794,7.00632567728874,0.148646920553657,47.1340115973655,0,0
"MTFR1L",94.6338458973754,5.09570277254103,0.175758402182032,28.9926553113714,8.14326472083004e-185,7.12502985445338e-184
"AUNIP",85.6104408349863,5.17594841320787,0.183591231623052,28.1927865914375,7.1683226185496e-175,5.71265008680028e-174
"PAQR7",7.65875658821041,1.62298555878635,0.197080426982883,8.23514330485649,1.79342825939543e-16,2.57296419054204e-16
"STMN1",81.2702562688082,1.62547978015536,0.171419530662369,9.482465468634,2.48344743333897e-21,3.81331604482555e-21
"PAFAH2",2.05875155491786,-0.714055718402157,0.146635459870808,-4.86959783828053,1.11825604808603e-06,1.36596385840156e-06
"PDIK1L",20.7531853818061,3.04682678871469,0.204679178538133,14.8858658241441,4.07180922009853e-50,8.8164576201617e-50
"ZNF593",26.9508880633855,3.35889879200717,0.204934884058771,16.3900782799082,2.25154476503953e-60,5.52721031940125e-60
"CEP85",12.9761115072332,2.39949742160633,0.214606744585749,11.180904058901,5.05721546087603e-29,8.5478702254993e-29
"SH3BGRL3",2.85506824879213,-1.88677618026999,0.115758821907499,-16.299199915646,9.99924797164045e-60,2.43004461406206e-59
"UBXN11",26.9543605798957,3.38906257595743,0.206125769490513,16.4417218882155,9.61478766834187e-61,2.37150260543581e-60
"LIN28A",43.6726051814726,4.19431060653518,0.187605229937641,22.3571091697676,1.02970111265395e-110,4.53018625107077e-110
"DHDDS",4.79630781773379,0.769964468985042,0.188790911448964,4.07839796458203,4.53470962327784e-05,5.35210612893526e-05
"HMGN2",18.897220325849,0.509954047314067,0.182919658384293,2.78785807834121,0.00530577819422811,0.00592538351500459
"ARID1A",17.6313573141343,2.30649912230788,0.20505806098019,11.2480295155561,2.36823701986274e-29,4.02596600507463e-29
"PIGV",2.44729811464554,-0.357722654753861,0.14646252577114,-2.4424176277885,0.0145892585565208,0.0160561373695931
"ZDHHC18",69.5177766966627,4.84901432080271,0.200390831197811,24.1977853568366,2.34741758979389e-129,1.26378007723126e-128
"GPN2",17.9470040064837,2.84558501540008,0.209206451413467,13.6018033677947,3.90680053952516e-42,7.70755329024671e-42
"GPATCH3",6.33867348623875,1.29936973693199,0.195689085282058,6.63997041561685,3.13746119129837e-11,4.14299926205605e-11
"SLC9A1",15.433634862673,2.65001604542664,0.203370079958077,13.0305109088462,8.20563583276286e-39,1.55741368121136e-38
"WDTC1",8.01829753455055,1.59453522545155,0.187308327821803,8.51289018483219,1.69650727237053e-17,2.47362876600021e-17
"TMEM222",34.9549544428486,3.75770769043672,0.18692175977917,20.1031046084527,6.93184497434274e-90,2.41827116512911e-89
"SYTL1",158.851257126934,6.10285198720065,0.200979376777872,30.3655632982965,1.56563179610593e-202,1.57604042854542e-201
"WASF2",15.7192732732122,2.38077743832975,0.172731377118952,13.783120808967,3.2204367434928e-43,6.43379171294823e-43
"AHDC1",8.87303941515847,1.73166234336896,0.197999408849548,8.7457955224744,2.21449825638897e-18,3.26514200583615e-18
"IFI6",63.9132652370258,4.69790997043103,0.199171402776666,23.5872715908863,5.20691689533866e-123,2.61834907716707e-122
"FAM76A",4.71127802332372,0.767878252859595,0.189486040914032,4.05242649619754,5.06891519139643e-05,5.97678059881072e-05
"STX12",66.5836822855208,4.61007117018509,0.200769925002099,22.9619609119089,1.11910390886032e-116,5.26563263461166e-116
"RPA2",32.1943802927608,3.3151560351253,0.182439105867306,18.1713017029174,8.71071007308745e-74,2.5236290517353e-73
"DNAJC8",6.05498332138287,0.354456730188151,0.163641230383384,2.16606004096718,0.0303065991747292,0.0330567828116956
"SESN2",66.2657917210432,4.76626429873863,0.200742006432681,23.7432333343594,1.29063190944704e-124,6.59656309272932e-124
"MED18",22.8159572617535,3.24775489056244,0.215513636908794,15.0698347313256,2.55751998715936e-51,5.61798970381046e-51
"PHACTR4",25.5669045569723,2.99951361122311,0.190100573673229,15.7785615964478,4.37034331021288e-56,1.01524574404306e-55
"RCC1",3.9635877318236,0.457181849086795,0.182077541987631,2.51091839276835,0.0120417530842204,0.0132806466488791
"TRNAU1AP",96.9747798640287,5.1113942469022,0.202330227236962,25.2626328586876,8.22772975671538e-141,4.95846930943676e-140
"SNHG12",29.626222671853,3.58805703972915,0.184046256438463,19.4954089757802,1.20090794336673e-84,3.95776856063607e-84
"TAF12",13.9564238666083,2.39481641482169,0.212142457812606,11.2887181543693,1.49196627025289e-29,2.54226575153127e-29
"GMEB1",15.979429695958,2.57732874652425,0.209204064925284,12.3196877051349,7.09685807080405e-35,1.28735352226133e-34
"YTHDF2",122.364588237144,5.02726306013616,0.17139877483594,29.330799271746,4.20006960448881e-189,3.82532655205823e-188
"EPB41",9.07316406167836,1.32896850263227,0.19558233395976,6.79493119713815,1.0836423229893e-11,1.44353233201728e-11
"SRSF4",75.8446541164469,4.46234402670706,0.209146480252164,21.3359747738853,5.26359299734499e-101,2.08213682355062e-100
"MECR",36.3296072034091,3.87078623415975,0.194579008139244,19.8931337515594,4.66657689176531e-88,1.59582877271096e-87
"PTPRU",5.93649882711272,1.19977977583262,0.200480959335298,5.98450735576355,2.17045781432691e-09,2.78642617661234e-09
"SDC3",66.0809895053166,4.57729748680036,0.17178631386982,26.6452977754039,2.02895343784456e-156,1.3973247239028e-155
"NKAIN1",2.12373694813008,-0.936048478212673,0.125523348635414,-7.45716624348074,8.84031352130144e-14,1.2210452047286e-13
"ZCCHC17",10.7536819790424,1.55150140888396,0.187815205367383,8.26078701055692,1.44715109057097e-16,2.08027969269577e-16
"SERINC2",2.65510223445755,-0.396132818769525,0.134767059703827,-2.93938904388129,0.00328859995101507,0.00369687736295797
"PEF1",51.7463268791534,4.17209504895744,0.199350663964715,20.9284231413239,2.95097805338096e-97,1.11901087784206e-96
"PTP4A2",101.456324091819,4.65161248097081,0.173358518612242,26.8323271230487,1.35631623695264e-158,9.51516062757894e-158
"KHDRBS1",23.1652062683051,2.01935260370603,0.210955036368866,9.57243135060823,1.04420617941561e-21,1.61245549121657e-21
"TMEM39B",133.217960210174,5.76502030796317,0.185264328634645,31.1178107002574,1.38315422505288e-212,1.50041267278871e-211
"KPNA6",15.5200060547282,2.51601583922325,0.210166632821277,11.9715285221457,5.00971053727637e-33,8.90960265536492e-33
"TXLNA",12.5769383898004,2.23552844534007,0.210499560696911,10.6201097899625,2.40278355793844e-26,3.93320515745418e-26
"CCDC28B",61.7598241908789,4.46352984175836,0.205929233749513,21.6750665288625,3.52726891839827e-104,1.4511051225803e-103
"IQCC",17.8112307922309,2.88018516985284,0.201232513505142,14.3127227289702,1.82236441259075e-46,3.7914917606993e-46
"TMEM234",7.46968536711684,1.55307878854926,0.195588133167528,7.94055735078259,2.01274761436106e-15,2.85084766685258e-15
"EIF3I",9.33523271363773,1.2635533796466,0.201989637362053,6.25553566088029,3.96153803574832e-10,5.15255161843572e-10
"HDAC1",6.18185790836811,1.02037786258201,0.175378452421421,5.81814840132193,5.95030639114085e-09,7.57829909768896e-09
